GO.ID	Term	Annotated	Significant	Expected	P_value
439	GO:0019005	SCF ubiquitin ligase complex	31	1	3.69	0.98038
440	GO:0005891	voltage-gated calcium channel complex	31	1	3.69	0.98038
441	GO:0046930	pore complex	86	5	10.23	0.98097
442	GO:0005840	ribosome	205	12	24.39	0.98154
443	GO:0031966	mitochondrial membrane	405	55	48.19	0.98234
444	GO:0043232	intracellular non-membrane-bounded organelle	3138	326	373.4	0.98257
445	GO:0030864	cortical actin cytoskeleton	32	1	3.81	0.98272
446	GO:0005815	microtubule organizing center	578	60	68.78	0.98482
447	GO:0015629	actin cytoskeleton	295	27	35.1	0.98530
448	GO:0005654	nucleoplasm	769	59	91.51	0.98550
449	GO:0000228	nuclear chromosome	138	16	16.42	0.98596
450	GO:0015934	large ribosomal subunit	36	1	4.28	0.98960
451	GO:0005643	nuclear pore	75	4	8.92	0.99160
452	GO:0005622	intracellular anatomical structure	11300	1257	1344.62	0.99464
453	GO:0008076	voltage-gated potassium channel complex	101	5	12.02	0.99490
454	GO:0016607	nuclear speck	127	7	15.11	0.99526
455	GO:1902554	serine/threonine protein kinase complex	43	1	5.12	0.99573
456	GO:0032587	ruffle membrane	47	1	5.59	0.99743
457	GO:0005730	nucleolus	550	41	65.45	0.99979
458	GO:0005802	trans-Golgi network	117	5	13.92	0.99981
459	GO:1902494	catalytic complex	1010	70	120.18	1.00000
460	GO:0005634	nucleus	4901	414	583.18	1.00000
461	GO:0097208	alveolar lamellar body	4	3	0.48	1.00000
462	GO:0016011	dystroglycan complex	6	1	0.71	1.00000
463	GO:1990904	ribonucleoprotein complex	316	21	37.6	1.00000
464	GO:0097447	dendritic tree	309	37	36.77	1.00000
465	GO:0031074	nucleocytoplasmic transport complex	2	1	0.24	1.00000
466	GO:0070461	SAGA-type complex	23	1	2.74	1.00000
467	GO:0034518	RNA cap binding complex	24	1	2.86	1.00000
468	GO:0099568	cytoplasmic region	106	16	12.61	1.00000
469	GO:0098562	cytoplasmic side of membrane	68	9	8.09	1.00000
470	GO:0005798	Golgi-associated vesicle	48	3	5.71	1.00000
471	GO:0098552	side of membrane	148	25	17.61	1.00000
472	GO:0031010	ISWI-type complex	7	1	0.83	1.00000
473	GO:0030532	small nuclear ribonucleoprotein complex	36	2	4.28	1.00000
474	GO:0098791	Golgi apparatus subcompartment	233	20	27.73	1.00000
475	GO:0098793	presynapse	221	21	26.3	1.00000
476	GO:0098794	postsynapse	310	34	36.89	1.00000
477	GO:0098796	membrane protein complex	741	72	88.17	1.00000
478	GO:0098797	plasma membrane protein complex	340	44	40.46	1.00000
479	GO:0098798	mitochondrial protein-containing complex	99	5	11.78	1.00000
480	GO:0005575	cellular_component	16564	1971	1971	1.00000
481	GO:0097060	synaptic membrane	284	34	33.79	1.00000
482	GO:0012506	vesicle membrane	596	82	70.92	1.00000
483	GO:0048770	pigment granule	76	18	9.04	1.00000
484	GO:0099572	postsynaptic specialization	109	11	12.97	1.00000
485	GO:0009526	plastid envelope	11	1	1.31	1.00000
486	GO:0071944	cell periphery	3897	513	463.72	1.00000
487	GO:0005761	mitochondrial ribosome	30	1	3.57	1.00000
488	GO:0038037	G protein-coupled receptor dimeric complex	15	2	1.78	1.00000
489	GO:0033166	hyaline layer	24	4	2.86	1.00000
490	GO:0099080	supramolecular complex	806	110	95.91	1.00000
491	GO:0090575	RNA polymerase II transcription regulator complex	40	2	4.76	1.00000
492	GO:0099081	supramolecular polymer	598	83	71.16	1.00000
493	GO:1990752	microtubule end	11	1	1.31	1.00000
494	GO:0099086	synaptonemal structure	17	2	2.02	1.00000
495	GO:0097525	spliceosomal snRNP complex	27	2	3.21	1.00000
496	GO:0032153	cell division site	36	4	4.28	1.00000
497	GO:0099512	supramolecular fiber	595	83	70.8	1.00000
498	GO:0099513	polymeric cytoskeletal fiber	428	59	50.93	1.00000
499	GO:0097517	contractile actin filament bundle	19	3	2.26	1.00000
500	GO:0008023	transcription elongation factor complex	37	1	4.4	1.00000
501	GO:0009536	plastid	29	3	3.45	1.00000
502	GO:0099023	vesicle tethering complex	27	1	3.21	1.00000
503	GO:0044391	ribosomal subunit	76	4	9.04	1.00000
504	GO:0000782	telomere cap complex	9	1	1.07	1.00000
505	GO:1990777	lipoprotein particle	12	1	1.43	1.00000
506	GO:0005775	vacuolar lumen	51	5	6.07	1.00000
507	GO:0098533	ATPase dependent transmembrane transport complex	6	3	0.71	1.00000
508	GO:0045178	basal part of cell	139	21	16.54	1.00000
509	GO:0097014	ciliary plasm	78	12	9.28	1.00000
510	GO:0042175	nuclear outer membrane-endoplasmic reticulum membrane network	624	113	74.25	1.00000
511	GO:0030120	vesicle coat	27	6	3.21	1.00000
512	GO:0000779	condensed chromosome, centromeric region	97	12	11.54	1.00000
513	GO:0045009	chitosome	5	1	0.59	1.00000
514	GO:0090533	cation-transporting ATPase complex	2	1	0.24	1.00000
515	GO:0030125	clathrin vesicle coat	14	2	1.67	1.00000
516	GO:0030128	clathrin coat of endocytic vesicle	8	2	0.95	1.00000
517	GO:0034702	monoatomic ion channel complex	286	28	34.03	1.00000
518	GO:0030117	membrane coat	77	10	9.16	1.00000
519	GO:0097729	9+2 motile cilium	21	5	2.5	1.00000
520	GO:0030118	clathrin coat	51	6	6.07	1.00000
521	GO:0034705	potassium channel complex	109	6	12.97	1.00000
522	GO:0030119	AP-type membrane coat adaptor complex	47	6	5.59	1.00000
523	GO:0034706	sodium channel complex	23	2	2.74	1.00000
524	GO:0034708	methyltransferase complex	66	5	7.85	1.00000
525	GO:0005740	mitochondrial envelope	433	57	51.52	1.00000
526	GO:0034358	plasma lipoprotein particle	12	1	1.43	1.00000
527	GO:0030140	trans-Golgi network transport vesicle	17	2	2.02	1.00000
528	GO:0099501	exocytic vesicle membrane	61	6	7.26	1.00000
529	GO:0005746	mitochondrial respirasome	34	1	4.05	1.00000
530	GO:0000152	nuclear ubiquitin ligase complex	33	1	3.93	1.00000
531	GO:0099503	secretory vesicle	286	41	34.03	1.00000
532	GO:0044352	pinosome	3	1	0.36	1.00000
533	GO:1905360	GTPase complex	10	1	1.19	1.00000
534	GO:0030660	Golgi-associated vesicle membrane	26	3	3.09	1.00000
535	GO:0030130	clathrin coat of trans-Golgi network vesicle	8	2	0.95	1.00000
536	GO:0055029	nuclear DNA-directed RNA polymerase complex	88	6	10.47	1.00000
537	GO:0030662	coated vesicle membrane	57	9	6.78	1.00000
538	GO:0030663	COPI-coated vesicle membrane	10	1	1.19	1.00000
539	GO:0030132	clathrin coat of coated pit	8	2	0.95	1.00000
540	GO:0030665	clathrin-coated vesicle membrane	32	2	3.81	1.00000
541	GO:0140445	chromosome, telomeric repeat region	9	1	1.07	1.00000
542	GO:0030137	COPI-coated vesicle	15	1	1.78	1.00000
543	GO:0030669	clathrin-coated endocytic vesicle membrane	13	2	1.55	1.00000
544	GO:0090741	pigment granule membrane	5	1	0.59	1.00000
545	GO:0097730	non-motile cilium	53	4	6.31	1.00000
546	GO:1905354	exoribonuclease complex	21	2	2.5	1.00000
547	GO:0044665	MLL1/2 complex	26	1	3.09	1.00000
548	GO:0062023	collagen-containing extracellular matrix	260	28	30.94	1.00000
549	GO:0097731	9+0 non-motile cilium	49	4	5.83	1.00000
550	GO:0099738	cell cortex region	12	1	1.43	1.00000
551	GO:0097733	photoreceptor cell cilium	49	4	5.83	1.00000
552	GO:0065010	extracellular membrane-bounded organelle	645	111	76.75	1.00000
553	GO:0000178	exosome (RNase complex)	21	2	2.5	1.00000
554	GO:0030894	replisome	22	4	2.62	1.00000
555	GO:0019866	organelle inner membrane	316	35	37.6	1.00000
556	GO:0019867	outer membrane	134	31	15.95	1.00000
557	GO:0043656	host intracellular region	26	1	3.09	1.00000
558	GO:0043657	host cell	30	3	3.57	1.00000
559	GO:0000123	histone acetyltransferase complex	67	1	7.97	1.00000
560	GO:0031312	extrinsic component of organelle membrane	14	2	1.67	1.00000
561	GO:1990351	transporter complex	320	32	38.08	1.00000
562	GO:0030312	external encapsulating structure	665	107	79.13	1.00000
563	GO:0031674	I band	84	12	10	1.00000
564	GO:0030313	cell envelope	26	4	3.09	1.00000
565	GO:0022626	cytosolic ribosome	35	1	4.16	1.00000
566	GO:0070013	intracellular organelle lumen	1772	168	210.86	1.00000
567	GO:0035869	ciliary transition zone	43	3	5.12	1.00000
568	GO:0097708	intracellular vesicle	1221	163	145.29	1.00000
569	GO:0070160	tight junction	81	5	9.64	1.00000
570	GO:0070161	anchoring junction	322	25	38.32	1.00000
571	GO:0045334	clathrin-coated endocytic vesicle	18	2	2.14	1.00000
572	GO:0005652	nuclear lamina	3	1	0.36	1.00000
573	GO:0120025	plasma membrane bounded cell projection	1290	155	153.5	1.00000
574	GO:0033643	host cell part	30	3	3.57	1.00000
575	GO:0033644	host cell membrane	9	2	1.07	1.00000
576	GO:0033646	host intracellular part	26	1	3.09	1.00000
577	GO:0033647	host intracellular organelle	21	1	2.5	1.00000
578	GO:0140513	nuclear protein-containing complex	735	40	87.46	1.00000
579	GO:0033648	host intracellular membrane-bounded organelle	21	1	2.5	1.00000
580	GO:0018995	host cellular component	30	3	3.57	1.00000
581	GO:0090665	glycoprotein complex	19	5	2.26	1.00000
582	GO:0044853	plasma membrane raft	46	4	5.47	1.00000
583	GO:0060187	cell pole	11	2	1.31	1.00000
584	GO:0030880	RNA polymerase complex	88	6	10.47	1.00000
585	GO:0045293	mRNA editing complex	6	3	0.71	1.00000
586	GO:0042641	actomyosin	35	3	4.16	1.00000
587	GO:0008328	ionotropic glutamate receptor complex	30	4	3.57	1.00000
588	GO:0000323	lytic vacuole	439	71	52.24	1.00000
589	GO:0043292	contractile fiber	132	16	15.71	1.00000
590	GO:0000325	plant-type vacuole	3	1	0.36	1.00000
591	GO:0106068	SUMO ligase complex	9	1	1.07	1.00000
592	GO:0032300	mismatch repair complex	20	2	2.38	1.00000
593	GO:0110165	cellular anatomical entity	15371	1840	1829.04	1.00000
594	GO:0000313	organellar ribosome	30	1	3.57	1.00000
595	GO:0061695	transferase complex, transferring phosphorus-containing groups	151	8	17.97	1.00000
596	GO:0000314	organellar small ribosomal subunit	13	1	1.55	1.00000
597	GO:0098687	chromosomal region	198	23	23.56	1.00000
598	GO:0140534	endoplasmic reticulum protein-containing complex	45	5	5.35	1.00000
599	GO:0032994	protein-lipid complex	14	1	1.67	1.00000
600	GO:0140535	intracellular protein-containing complex	583	32	69.37	1.00000
601	GO:0044304	main axon	70	9	8.33	1.00000
602	GO:0044309	neuron spine	54	4	6.43	1.00000
603	GO:0097346	INO80-type complex	25	1	2.97	1.00000
604	GO:0042827	platelet dense granule	27	3	3.21	1.00000
605	GO:0031253	cell projection membrane	254	29	30.22	1.00000
606	GO:0031256	leading edge membrane	124	9	14.76	1.00000
607	GO:0098862	cluster of actin-based cell projections	145	22	17.25	1.00000
608	GO:0033256	I-kappaB/NF-kappaB complex	5	1	0.59	1.00000
609	GO:0009295	nucleoid	34	2	4.05	1.00000
610	GO:0043601	nuclear replisome	14	2	1.67	1.00000
611	GO:0043256	laminin complex	11	1	1.31	1.00000
612	GO:0098852	lytic vacuole membrane	233	30	27.73	1.00000
613	GO:0045495	pole plasm	22	3	2.62	1.00000
614	GO:0031967	organelle envelope	747	92	88.89	1.00000
615	GO:0098857	membrane microdomain	156	20	18.56	1.00000
616	GO:0031968	organelle outer membrane	106	27	12.61	1.00000
617	GO:0098858	actin-based cell projection	115	16	13.68	1.00000
618	GO:0032838	plasma membrane bounded cell projection cytoplasm	94	15	11.19	1.00000
619	GO:0030964	NADH dehydrogenase complex	22	1	2.62	1.00000
620	GO:0098643	banded collagen fibril	10	1	1.19	1.00000
621	GO:0098644	complex of collagen trimers	13	1	1.55	1.00000
622	GO:0070382	exocytic vesicle	110	11	13.09	1.00000
623	GO:0097648	G protein-coupled receptor complex	15	2	1.78	1.00000
624	GO:0098647	collagen beaded filament	5	1	0.59	1.00000
625	GO:0045271	respiratory chain complex I	22	1	2.62	1.00000
626	GO:0098636	protein complex involved in cell adhesion	11	2	1.31	1.00000
627	GO:0031981	nuclear lumen	1303	102	155.05	1.00000
628	GO:0120111	neuron projection cytoplasm	16	3	1.9	1.00000
629	GO:0031984	organelle subcompartment	835	128	99.36	1.00000
630	GO:0031461	cullin-RING ubiquitin ligase complex	130	6	15.47	1.00000
631	GO:0036464	cytoplasmic ribonucleoprotein granule	143	16	17.02	1.00000
632	GO:1902493	acetyltransferase complex	75	1	8.92	1.00000
633	GO:0120114	Sm-like protein family complex	46	2	5.47	1.00000
634	GO:1902495	transmembrane transporter complex	318	32	37.84	1.00000
635	GO:0098878	neurotransmitter receptor complex	30	4	3.57	1.00000
636	GO:0016234	inclusion body	36	2	4.28	1.00000
637	GO:0101031	protein folding chaperone complex	7	2	0.83	1.00000
638	GO:0044221	host cell synapse	1	1	0.12	1.00000
639	GO:0031970	organelle envelope lumen	64	5	7.62	1.00000
640	GO:0043226	organelle	10079	1125	1199.33	1.00000
641	GO:0036452	ESCRT complex	8	2	0.95	1.00000
642	GO:0031974	membrane-enclosed lumen	1772	168	210.86	1.00000
643	GO:0043227	membrane-bounded organelle	8913	995	1060.58	1.00000
644	GO:0031975	envelope	773	96	91.98	1.00000
645	GO:0043228	non-membrane-bounded organelle	3139	326	373.52	1.00000
646	GO:0043229	intracellular organelle	9607	1052	1143.17	1.00000
647	GO:0098827	endoplasmic reticulum subcompartment	615	111	73.18	1.00000
648	GO:0016591	RNA polymerase II, holoenzyme	70	3	8.33	1.00000
649	GO:0031248	protein acetyltransferase complex	75	1	8.92	1.00000
650	GO:0045240	dihydrolipoyl dehydrogenase complex	5	1	0.59	1.00000
651	GO:0036477	somatodendritic compartment	425	53	50.57	1.00000
652	GO:0043230	extracellular organelle	645	111	76.75	1.00000
653	GO:0043231	intracellular membrane-bounded organelle	8294	897	986.93	1.00000
654	GO:0043233	organelle lumen	1772	168	210.86	1.00000
655	GO:0045239	tricarboxylic acid cycle enzyme complex	8	1	0.95	1.00000
656	GO:0008278	cohesin complex	4	1	0.48	1.00000
657	GO:0060293	germ plasm	20	3	2.38	1.00000
658	GO:0048475	coated membrane	77	10	9.16	1.00000
659	GO:0030427	site of polarized growth	89	9	10.59	1.00000
660	GO:0044423	virion component	12	2	1.43	1.00000
661	GO:0038201	TOR complex	15	4	1.78	1.00000
662	GO:0030934	anchoring collagen complex	9	1	1.07	1.00000
663	GO:1902911	protein kinase complex	44	1	5.24	1.00000
664	GO:0098984	neuron to neuron synapse	111	12	13.21	1.00000
665	GO:0031090	organelle membrane	2293	325	272.85	1.00000
666	GO:0150034	distal axon	144	12	17.13	1.00000
667	GO:0000803	sex chromosome	8	1	0.95	1.00000
668	GO:0098800	inner mitochondrial membrane protein complex	53	2	6.31	1.00000
669	GO:1990234	transferase complex	488	24	58.07	1.00000
670	GO:0098802	plasma membrane signaling receptor complex	120	22	14.28	1.00000
671	GO:0098803	respiratory chain complex	30	1	3.57	1.00000
672	GO:0032432	actin filament bundle	19	3	2.26	1.00000
673	GO:1904949	ATPase complex	77	4	9.16	1.00000
674	GO:0070993	translation preinitiation complex	16	2	1.9	1.00000
675	GO:0180019	Knl1/Spc105 complex	4	1	0.48	1.00000
676	GO:0005911	cell-cell junction	309	23	36.77	1.00000
677	GO:0051286	cell tip	11	2	1.31	1.00000
678	GO:0031903	microbody membrane	39	8	4.64	1.00000
679	GO:0031907	microbody lumen	18	3	2.14	1.00000
680	GO:0097232	lamellar body membrane	4	3	0.48	1.00000
681	GO:0005593	FACIT collagen trimer	6	1	0.71	1.00000
682	GO:0016528	sarcoplasm	43	8	5.12	1.00000
683	GO:0032589	neuron projection membrane	69	8	8.21	1.00000
684	GO:0030062	mitochondrial tricarboxylic acid cycle enzyme complex	5	1	0.59	1.00000
685	GO:0098590	plasma membrane region	816	94	97.1	1.00000
686	GO:1903561	extracellular vesicle	642	111	76.39	1.00000
687	GO:1990204	oxidoreductase complex	55	7	6.54	1.00000
688	GO:0000428	DNA-directed RNA polymerase complex	88	6	10.47	1.00000
689	GO:0012510	trans-Golgi network transport vesicle membrane	8	2	0.95	1.00000
690	GO:0036056	filtration diaphragm	4	1	0.48	1.00000
691	GO:0042588	zymogen granule	38	11	4.52	1.00000
692	GO:0031082	BLOC complex	17	4	2.02	1.00000
693	GO:0042575	DNA polymerase complex	17	3	2.02	1.00000
694	GO:0042579	microbody	120	24	14.28	1.00000
695	GO:0000015	phosphopyruvate hydratase complex	2	0	0.24	1.00000
696	GO:0000109	nucleotide-excision repair complex	11	0	1.31	1.00000
697	GO:0000110	nucleotide-excision repair factor 1 complex	5	0	0.59	1.00000
698	GO:0000120	RNA polymerase I transcription regulator complex	3	0	0.36	1.00000
699	GO:0000124	SAGA complex	6	0	0.71	1.00000
700	GO:0000127	transcription factor TFIIIC complex	6	0	0.71	1.00000
701	GO:0000138	Golgi trans cisterna	2	0	0.24	1.00000
702	GO:0000153	cytoplasmic ubiquitin ligase complex	6	0	0.71	1.00000
703	GO:0000159	protein phosphatase type 2A complex	8	0	0.95	1.00000
704	GO:0000164	protein phosphatase type 1 complex	6	0	0.71	1.00000
705	GO:0000172	ribonuclease MRP complex	3	0	0.36	1.00000
706	GO:0000214	tRNA-intron endonuclease complex	2	0	0.24	1.00000
707	GO:0000220	vacuolar proton-transporting V-type ATPase, V0 domain	2	0	0.24	1.00000
708	GO:0000221	vacuolar proton-transporting V-type ATPase, V1 domain	2	0	0.24	1.00000
709	GO:0000235	astral microtubule	2	0	0.24	1.00000
710	GO:0000262	mitochondrial chromosome	1	0	0.12	1.00000
711	GO:0000276	mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	4	0	0.48	1.00000
712	GO:0000307	cyclin-dependent protein kinase holoenzyme complex	10	0	1.19	1.00000
713	GO:0000308	cytoplasmic cyclin-dependent protein kinase holoenzyme complex	1	0	0.12	1.00000
714	GO:0000315	organellar large ribosomal subunit	11	0	1.31	1.00000
715	GO:0000322	storage vacuole	2	0	0.24	1.00000
716	GO:0000324	fungal-type vacuole	2	0	0.24	1.00000
717	GO:0000329	fungal-type vacuole membrane	2	0	0.24	1.00000
718	GO:0000331	contractile vacuole	2	0	0.24	1.00000
719	GO:0000346	transcription export complex	10	0	1.19	1.00000
720	GO:0000347	THO complex	6	0	0.71	1.00000
721	GO:0000439	transcription factor TFIIH core complex	6	0	0.71	1.00000
722	GO:0000444	MIS12/MIND type complex	3	0	0.36	1.00000
723	GO:0000445	THO complex part of transcription export complex	6	0	0.71	1.00000
724	GO:0000500	RNA polymerase I upstream activating factor complex	1	0	0.12	1.00000
725	GO:0000502	proteasome complex	65	0	7.73	1.00000
726	GO:0000506	glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex	3	0	0.36	1.00000
727	GO:0000791	euchromatin	14	0	1.67	1.00000
728	GO:0000800	lateral element	2	0	0.24	1.00000
729	GO:0000801	central element	3	0	0.36	1.00000
730	GO:0000802	transverse filament	1	0	0.12	1.00000
731	GO:0000805	X chromosome	4	0	0.48	1.00000
732	GO:0000806	Y chromosome	1	0	0.12	1.00000
733	GO:0000808	origin recognition complex	8	0	0.95	1.00000
734	GO:0000811	GINS complex	1	0	0.12	1.00000
735	GO:0000815	ESCRT III complex	1	0	0.12	1.00000
736	GO:0000835	ER ubiquitin ligase complex	1	0	0.12	1.00000
737	GO:0000836	Hrd1p ubiquitin ligase complex	1	0	0.12	1.00000
738	GO:0000931	gamma-tubulin ring complex	5	0	0.59	1.00000
739	GO:0000935	division septum	1	0	0.12	1.00000
740	GO:0000938	GARP complex	2	0	0.24	1.00000
741	GO:0000974	Prp19 complex	4	0	0.48	1.00000
742	GO:0001401	SAM complex	1	0	0.12	1.00000
743	GO:0001405	PAM complex, Tim23 associated import motor	1	0	0.12	1.00000
744	GO:0001411	hyphal tip	2	0	0.24	1.00000
745	GO:0001520	outer dense fiber	2	0	0.24	1.00000
746	GO:0001533	cornified envelope	3	0	0.36	1.00000
747	GO:0001650	fibrillar center	1	0	0.12	1.00000
748	GO:0001651	dense fibrillar component	1	0	0.12	1.00000
749	GO:0001652	granular component	1	0	0.12	1.00000
750	GO:0001673	male germ cell nucleus	8	0	0.95	1.00000
751	GO:0001674	female germ cell nucleus	8	0	0.95	1.00000
752	GO:0001740	Barr body	3	0	0.36	1.00000
753	GO:0001741	XY body	4	0	0.48	1.00000
754	GO:0001772	immunological synapse	7	0	0.83	1.00000
755	GO:0001931	uropod	5	0	0.59	1.00000
756	GO:0002095	caveolar macromolecular signaling complex	1	0	0.12	1.00000
757	GO:0002116	semaphorin receptor complex	10	0	1.19	1.00000
758	GO:0002139	stereocilia coupling link	11	0	1.31	1.00000
759	GO:0002141	stereocilia ankle link	11	0	1.31	1.00000
760	GO:0002142	stereocilia ankle link complex	11	0	1.31	1.00000
761	GO:0002178	palmitoyltransferase complex	4	0	0.48	1.00000
762	GO:0002189	ribose phosphate diphosphokinase complex	2	0	0.24	1.00000
763	GO:0002947	tumor necrosis factor receptor superfamily complex	1	0	0.12	1.00000
764	GO:0005577	fibrinogen complex	1	0	0.12	1.00000
765	GO:0005585	collagen type II trimer	1	0	0.12	1.00000
766	GO:0005586	collagen type III trimer	1	0	0.12	1.00000
767	GO:0005587	collagen type IV trimer	3	0	0.36	1.00000
768	GO:0005588	collagen type V trimer	1	0	0.12	1.00000
769	GO:0005590	collagen type VII trimer	3	0	0.36	1.00000
770	GO:0005608	laminin-3 complex	4	0	0.48	1.00000
771	GO:0005610	laminin-5 complex	1	0	0.12	1.00000
772	GO:0005614	interstitial matrix	14	0	1.67	1.00000
773	GO:0005655	nucleolar ribonuclease P complex	3	0	0.36	1.00000
774	GO:0005662	DNA replication factor A complex	9	0	1.07	1.00000
775	GO:0005663	DNA replication factor C complex	5	0	0.59	1.00000
776	GO:0005664	nuclear origin of replication recognition complex	7	0	0.83	1.00000
777	GO:0005665	RNA polymerase II, core complex	13	0	1.55	1.00000
778	GO:0005666	RNA polymerase III complex	14	0	1.67	1.00000
779	GO:0005669	transcription factor TFIID complex	20	0	2.38	1.00000
780	GO:0005673	transcription factor TFIIE complex	1	0	0.12	1.00000
781	GO:0005674	transcription factor TFIIF complex	1	0	0.12	1.00000
782	GO:0005675	transcription factor TFIIH holo complex	9	0	1.07	1.00000
783	GO:0005682	U5 snRNP	6	0	0.71	1.00000
784	GO:0005684	U2-type spliceosomal complex	1	0	0.12	1.00000
785	GO:0005686	U2 snRNP	3	0	0.36	1.00000
786	GO:0005688	U6 snRNP	1	0	0.12	1.00000
787	GO:0005700	polytene chromosome	9	0	1.07	1.00000
788	GO:0005701	polytene chromosome chromocenter	3	0	0.36	1.00000
789	GO:0005703	polytene chromosome puff	4	0	0.48	1.00000
790	GO:0005704	polytene chromosome band	2	0	0.24	1.00000
791	GO:0005712	chiasma	2	0	0.24	1.00000
792	GO:0005726	perichromatin fibrils	4	0	0.48	1.00000
793	GO:0005727	extrachromosomal circular DNA	5	0	0.59	1.00000
794	GO:0005731	nucleolus organizer region	2	0	0.24	1.00000
795	GO:0005742	mitochondrial outer membrane translocase complex	3	0	0.36	1.00000
796	GO:0005749	mitochondrial respiratory chain complex II, succinate dehydrogenase complex (ubiquinone)	4	0	0.48	1.00000
797	GO:0005750	mitochondrial respiratory chain complex III	2	0	0.24	1.00000
798	GO:0005751	mitochondrial respiratory chain complex IV	3	0	0.36	1.00000
799	GO:0005753	mitochondrial proton-transporting ATP synthase complex	10	0	1.19	1.00000
800	GO:0005757	mitochondrial permeability transition pore complex	1	0	0.12	1.00000
801	GO:0005760	gamma DNA polymerase complex	3	0	0.36	1.00000
802	GO:0005762	mitochondrial large ribosomal subunit	11	0	1.31	1.00000
803	GO:0005766	primary lysosome	1	0	0.12	1.00000
804	GO:0005767	secondary lysosome	1	0	0.12	1.00000
805	GO:0005784	Sec61 translocon complex	1	0	0.12	1.00000
806	GO:0005785	signal recognition particle receptor complex	3	0	0.36	1.00000
807	GO:0005786	signal recognition particle, endoplasmic reticulum targeting	7	0	0.83	1.00000
808	GO:0005787	signal peptidase complex	2	0	0.24	1.00000
809	GO:0005816	spindle pole body	2	0	0.24	1.00000
810	GO:0005818	aster	2	0	0.24	1.00000
811	GO:0005826	actomyosin contractile ring	5	0	0.59	1.00000
812	GO:0005827	polar microtubule	3	0	0.36	1.00000
813	GO:0005828	kinetochore microtubule	10	0	1.19	1.00000
814	GO:0005833	hemoglobin complex	2	0	0.24	1.00000
815	GO:0005838	proteasome regulatory particle	11	0	1.31	1.00000
816	GO:0005839	proteasome core complex	17	0	2.02	1.00000
817	GO:0005846	nuclear cap binding complex	3	0	0.36	1.00000
818	GO:0005847	mRNA cleavage and polyadenylation specificity factor complex	12	0	1.43	1.00000
819	GO:0005849	mRNA cleavage factor complex	16	0	1.9	1.00000
820	GO:0005850	eukaryotic translation initiation factor 2 complex	1	0	0.12	1.00000
821	GO:0005851	eukaryotic translation initiation factor 2B complex	6	0	0.71	1.00000
822	GO:0005853	eukaryotic translation elongation factor 1 complex	2	0	0.24	1.00000
823	GO:0005859	muscle myosin complex	1	0	0.12	1.00000
824	GO:0005865	striated muscle thin filament	8	0	0.95	1.00000
825	GO:0005869	dynactin complex	8	0	0.95	1.00000
826	GO:0005873	plus-end kinesin complex	1	0	0.12	1.00000
827	GO:0005885	Arp2/3 protein complex	4	0	0.48	1.00000
828	GO:0005915	zonula adherens	5	0	0.59	1.00000
829	GO:0005916	fascia adherens	4	0	0.48	1.00000
830	GO:0005919	pleated septate junction	6	0	0.71	1.00000
831	GO:0005927	muscle tendon junction	4	0	0.48	1.00000
832	GO:0005933	cellular bud	2	0	0.24	1.00000
833	GO:0005935	cellular bud neck	1	0	0.12	1.00000
834	GO:0005942	phosphatidylinositol 3-kinase complex	10	0	1.19	1.00000
835	GO:0005943	phosphatidylinositol 3-kinase complex, class IA	1	0	0.12	1.00000
836	GO:0005945	6-phosphofructokinase complex	1	0	0.12	1.00000
837	GO:0005952	cAMP-dependent protein kinase complex	7	0	0.83	1.00000
838	GO:0005953	CAAX-protein geranylgeranyltransferase complex	2	0	0.24	1.00000
839	GO:0005954	calcium- and calmodulin-dependent protein kinase complex	4	0	0.48	1.00000
840	GO:0005955	calcineurin complex	3	0	0.36	1.00000
841	GO:0005956	protein kinase CK2 complex	2	0	0.24	1.00000
842	GO:0005958	DNA-dependent protein kinase-DNA ligase 4 complex	1	0	0.12	1.00000
843	GO:0005960	glycine cleavage complex	2	0	0.24	1.00000
844	GO:0005962	mitochondrial isocitrate dehydrogenase complex (NAD+)	1	0	0.12	1.00000
845	GO:0005964	phosphorylase kinase complex	7	0	0.83	1.00000
846	GO:0005965	protein farnesyltransferase complex	2	0	0.24	1.00000
847	GO:0005968	Rab-protein geranylgeranyltransferase complex	4	0	0.48	1.00000
848	GO:0005969	serine-pyruvate aminotransferase complex	2	0	0.24	1.00000
849	GO:0008024	cyclin/CDK positive transcription elongation factor complex	2	0	0.24	1.00000
850	GO:0008074	guanylate cyclase complex, soluble	6	0	0.71	1.00000
851	GO:0008091	spectrin	7	0	0.83	1.00000
852	GO:0008287	protein serine/threonine phosphatase complex	22	0	2.62	1.00000
853	GO:0008290	F-actin capping protein complex	3	0	0.36	1.00000
854	GO:0008303	caspase complex	7	0	0.83	1.00000
855	GO:0008352	katanin complex	1	0	0.12	1.00000
856	GO:0008385	IkappaB kinase complex	3	0	0.36	1.00000
857	GO:0008537	proteasome activator complex	1	0	0.12	1.00000
858	GO:0008540	proteasome regulatory particle, base subcomplex	5	0	0.59	1.00000
859	GO:0008541	proteasome regulatory particle, lid subcomplex	2	0	0.24	1.00000
860	GO:0008623	CHRAC	1	0	0.12	1.00000
861	GO:0009277	fungal-type cell wall	5	0	0.59	1.00000
